"id","type","original","author","title","file","downloads","votes","rating","halosafe","score","score_norating","lastmodified","md5","featured","tags","fulltags","author_blurb"
"3370","Official Remix","Me, I'm Not","Jeff",,"Nine Inch Nails - NINRemixes.com Official - 3370 - Me, I'm Not remixed by Jeff.mp3","214","3","5.2","Y","0.0739336","0.014218","1211564903",,"0",NULL,NULL,"Me, I'm Not (Jeff Remixed)

This is the first remix I put on remix.nin.com. It's also the first remix I've ever made. Constructive criticism is great! Thanks for listening.

I used samples from the NIN songs: Only, Me, I'm Not, and from the Ableton Live 7.07 Library."
"3371","Official Remix","Head Down","Bluebottle","I Took Too Much In '94","Nine Inch Nails - NINRemixes.com Official - 3371 - Head Down, I Took Too Much In '94, by Bluebottle.mp3","334","7","5.8","?","0.106748","0.0184049","1211564869",,"0","Electro, old skool u.k Drum and b","old skool u.k Drum and b, Electro",
"3372","Official Remix","Only","Gary Lester","Diki Miki","Nine Inch Nails - NINRemixes.com Official - 3372 - Only, Diki Miki, by Gary Lester.mp3","294","14","6","?","0.289655","0.0482759","1211564910",,"0",NULL,NULL,"Diki Miki

Remix 2008 By Gary Lester"
"3373","Official Remix","My Violent Heart","Jagorama","Zero Closer","Nine Inch Nails - NINRemixes.com Official - 3373 - My Violent Heart, Zero Closer, by Jagorama.mp3","266","5","6.7","S","0.126894","0.0189394","1211568538",,"0",NULL,NULL,"Zero Closer ( Jagorama Mix )"
"3374","Official Remix","God Given","Digiwaste","Biohazzard Mix","Nine Inch Nails - NINRemixes.com Official - 3374 - God Given, Biohazzard Mix, by Digiwaste.mp3","190","5","6.3","S","0.171196","0.0271739","1211589453",,"0",NULL,NULL,"This is yet another remix by digiwaste. if you like what you hear, check out our music at http://www.myspace.com/officialdigiwaste"
"3375","Official Remix","Head Down","Knqulear Shift","All A Dream","Nine Inch Nails - NINRemixes.com Official - 3375 - Head Down, All A Dream, by Knqulear Shift.mp3","342","5","5.3","Y","0.0774854","0.0146199","1211659298",,"0",NULL,NULL,"Thanks for adding the slip for uploads"
"3376","Official Remix","Lights in the Sky","K. Michael Myers",,"Nine Inch Nails - NINRemixes.com Official - 3376 - Lights in the Sky remixed by K. Michael Myers.mp3","449","11","5.8","Y","0.144671","0.0249433","1211659310",,"0",NULL,NULL,"This remix is an exploration of the canonic and spatial potential of the musical material presented in the song, ""lights in the sky"""
"3377","Official Remix","My Violent Heart","Amnesiac1442",,"Nine Inch Nails - NINRemixes.com Official - 3377 - My Violent Heart remixed by Amnesiac1442.mp3","157","4","5.9","?","0.150318","0.0254777","1211659342",,"0","cold, damp, foggy","foggy, damp, cold",
"3378","Official Remix","Only","Knqulear Shift","Alien Probe Mix","Nine Inch Nails - NINRemixes.com Official - 3378 - Only, Alien Probe Mix, by Knqulear Shift.mp3","213","10","5.2","Y","0.25","0.0480769","1211659354",,"0",NULL,NULL,"http://remix.nin.com/member/KnqulearShift

Better quality of all these remixes on link above (except mashups)"
"3379","Official Remix","Survivalism","DJ w00t","First Remix","Nine Inch Nails - NINRemixes.com Official - 3379 - Survivalism, First Remix, by DJ w00t.mp3","168","4","5.8","?","0.138095","0.0238095","1211659939",,"0",NULL,NULL,
"3380","Official Remix","In This Twilight","Digiwaste","Dead Stars Mix","Nine Inch Nails - NINRemixes.com Official - 3380 - In This Twilight, Dead Stars Mix, by Digiwaste.mp3","237","8","5.6","S","0.145455","0.025974","1211694720",,"0",NULL,NULL,"This is another remix by digiwaste. if you like what you hear, check out our music at...

http://www.myspace.com/officialdigiwaste"
"3381","Official Remix","My Violent Heart","Deadliner",,"Nine Inch Nails - NINRemixes.com Official - 3381 - My Violent Heart remixed by Deadliner.mp3","161","5","5.8","?","0.183544","0.0316456","1211695044",,"0","cold, damp, foggy","foggy, damp, cold",
"3382","Official Remix","Ghosts","Guillaume Enault","Palimpsest Mix","Nine Inch Nails - NINRemixes.com Official - 3382 - Ghosts, Palimpsest Mix, by Guillaume Enault.mp3","287","6","6","Y","0.125874","0.020979","1211733053",,"0",NULL,NULL,
"3383","Official Remix","Discipline","Theday",,"Nine Inch Nails - NINRemixes.com Official - 3383 - Discipline remixed by Theday.mp3","487","8","5.8","?","0.0960663","0.0165631","1211733133",,"0",NULL,NULL,"a little referance to The Perfect Drug.

http://schmilar.blogspot.com"
"3384","Official Remix","1,000,000","Bluebottle","Guess What I Did In '94","Nine Inch Nails - NINRemixes.com Official - 3384 - 1,000,000, Guess What I Did In '94, by Bluebottle.mp3","400","12","5.3","?","0.159","0.03","1211734391",,"0",NULL,NULL,"I've spent alot of time trying get the drum'n'bass theme perfect... its take alot longer than I thought.. please post a review it helps me to get better!

p.s its fast (160bmp to 170bmp) because its based on the U.K D'n'B scene in the 90's I don't know if it caught on anywhere else...but it was a huge underground scene here"
"3385","Official Remix","Ghosts","Knqulear Shift","The Hand That Feeds 10 Ghosts","Nine Inch Nails - NINRemixes.com Official - 3385 - Ghosts, The Hand That Feeds 10 Ghosts, by Knqulear Shift.mp3","281","6","5.9","Y","0.128261","0.0217391","1211749123",,"0",NULL,NULL,
"3386","Official Remix","Me, I'm Not","dEEPZoNE","Part 1","Nine Inch Nails - NINRemixes.com Official - 3386 - Me, I'm Not, Part 1, by dEEPZoNE.mp3","204","3","5","?","0.075","0.015","1211749046",,"0",NULL,NULL,
"3387","Official Remix","Me, I'm Not","dEEPZoNE","Part 2","Nine Inch Nails - NINRemixes.com Official - 3387 - Me, I'm Not, Part 2, by dEEPZoNE.mp3","264","3","5.4","?","0.0618321","0.0114504","1211749055",,"0",NULL,NULL,
"3388","Official Remix","In This Twilight","Pojiku",,"Nine Inch Nails - NINRemixes.com Official - 3388 - In This Twilight remixed by Pojiku.mp3","215","7","5.3","S","0.153623","0.0289855","1211777930",,"0",NULL,NULL,"All original music, synced up to the 'In This Twilight' vocal recording."
"3389","Official Remix","Another Version of the Truth","Knqulear Shift","Space Monkey And Toy Piano Mix","Nine Inch Nails - NINRemixes.com Official - 3389 - Another Version of the Truth, Space Monkey And Toy Piano Mix, by Knqulear Shift.mp3","226","5","5.6","Y","0.124444","0.0222222","1211778020",,"0","compelling, creepy","creepy, compelling","another FUBAR 

http://trig.com/SoundmindProductions

enjoy"
"3390","Official Remix","Survivalism","Antreprod",,"Nine Inch Nails - NINRemixes.com Official - 3390 - Survivalism remixed by Antreprod.mp3","162","3","4.3","?","0.0801242","0.0186335","1211820485",,"0",NULL,NULL,
"3391","Official Remix","In This Twilight","Bluebottle","'94 Remix","Nine Inch Nails - NINRemixes.com Official - 3391 - In This Twilight, '94 Remix, by Bluebottle.mp3","248","7","5.7","?","0.141322","0.0247934","1211820515",,"0",NULL,NULL,"Again the Drum and Bass theme... again I want to remind you its fast because the drums are based on the 90's underground U.K D'n'B scene... this one is more mellow because I feel the message of this song is alot more positive... enjoy... and review... how do we learn without constructive criticism?"
"3392","Official Remix","The Good Soldier","Theday","Echoes Out of Beat","Nine Inch Nails - NINRemixes.com Official - 3392 - The Good Soldier, Echoes Out of Beat, by Theday.mp3","344","9","5.8","S","0.152632","0.0263158","1211820391",,"0","great ending","great ending","My second Good Solider remix, enjoy.

http://schmilar.blogspot.com"
"3393","Official Remix","God Given","Sam Swiech","Shattered Static","Nine Inch Nails - NINRemixes.com Official - 3393 - God Given, Shattered Static, by Sam Swiech.mp3","233","4","6","?","0.0789474","0.0131579","1211904121",,"0",NULL,NULL,
"3394","Official Remix","Survivalism","DJ_Paperclip",,"Nine Inch Nails - NINRemixes.com Official - 3394 - Survivalism remixed by DJ_Paperclip.mp3","223","3","5.6","?","0.0753363","0.0134529","1211904202",,"0",NULL,NULL,
"3395","Official Remix","1,000,000","Digiwaste","Destruct Mix","Nine Inch Nails - NINRemixes.com Official - 3395 - 1,000,000, Destruct Mix, by Digiwaste.mp3","406","10","5.8","S","0.142857","0.0246305","1211925362",,"0",NULL,NULL,"If you like this remix. come check our our music at...

http://www.myspace.com/officialdigiwaste"
"3396","Official Remix","Head Down","Chris Rose","Binary Beat Mix","Nine Inch Nails - NINRemixes.com Official - 3396 - Head Down, Binary Beat Mix, by Chris Rose.mp3","629","26","6","Y","0.236453","0.0394089","1211925373",,"0","awesome, techno","techno, awesome",
"3397","Official Remix","Meet Your Master","Bluebottle","The People's Anger","Nine Inch Nails - NINRemixes.com Official - 3397 - Meet Your Master, The People's Anger, by Bluebottle.mp3","241","4","5.1","?","0.0853556","0.0167364","1211925383",,"0",NULL,NULL,
"3398","Official Remix","Only","Gary Lester","Two","Nine Inch Nails - NINRemixes.com Official - 3398 - Only, Two, by Gary Lester.mp3","216","9","5.8","Y","0.243925","0.0420561","1211991424",,"0",NULL,NULL,"Only, Two by Gary Lester
2008

Thanks TR!
Thanks www.ninremixes.com!"
"3399","Official Remix","The Warning","Lo_Max",,"Nine Inch Nails - NINRemixes.com Official - 3399 - The Warning remixed by Lo_Max.mp3","346","11","5.3","S","0.170468","0.0321637","1218653411",,"0",NULL,NULL,
"3400","Official Remix","God Given","Josh Morrow","El Dios Perro Instrumental","Nine Inch Nails - NINRemixes.com Official - 3400 - God Given, El Dios Perro Instrumental, by Josh Morrow.mp3","175","6","6","?","0.142012","0.0236686","1211991537",,"0",NULL,NULL,
"3401","Official Remix","Echoplex","Theday",,"Nine Inch Nails - NINRemixes.com Official - 3401 - Echoplex remixed by Theday.mp3","531","11","5.8","S","0.121063","0.0208729","1212011238",,"0",NULL,NULL,"http://schmilar.blogspot.com"
"3402","Official Remix","The Good Soldier","Knqulear Shift","Where is the Good Soldier","Nine Inch Nails - NINRemixes.com Official - 3402 - The Good Soldier, Where is the Good Soldier, by Knqulear Shift.mp3","243","3","5.5","Y","0.0684647","0.0124481","1212102094",,"0",NULL,NULL,"Just felt like this song had a warzone type feel, and lyrics, so I added one. Then turned the breakdown into more of a metal feel.

Thanks for the support."
"1989","Official Remix","Capital G","Seb Shader",,"Nine Inch Nails - NINRemixes.com Official - 1989 - Capital G remixed by Seb Shader.mp3","110","3","4.2","?","0.123529","0.0294118","1279551628",,"0",NULL,NULL,"put some effects on stuff and moved some stuff around in Logic."
"3404","Official Remix","God Given","Bluebottle","Toy Box Edit","Nine Inch Nails - NINRemixes.com Official - 3404 - God Given, Toy Box Edit, by Bluebottle.mp3","410","8","5.9","?","0.101225","0.0171569","1212102142",,"0",NULL,NULL,"seriously no reviews for any of my stuff... think I'm gonna give it one more go... if it aint at least worthy of one review then fuck it I'm off back to the official site"
"3405","Official Remix","Survivalism","Pinnacle of Martyrdom","Resistance Mix","Nine Inch Nails - NINRemixes.com Official - 3405 - Survivalism, Resistance Mix, by Pinnacle of Martyrdom.mp3","168","4","5.8","?","0.138095","0.0238095","1212102413",,"0",NULL,NULL,
"3406","Official Remix","Letting You","Theday",,"Nine Inch Nails - NINRemixes.com Official - 3406 - Letting You remixed by Theday.mp3","477","11","5.7","S","0.133121","0.0233546","1212203906",,"0",NULL,NULL,"took the song in a bit different direction.

http://schmilar.blogspot.com"
"3407","Official Remix","Another Version of the Truth","DJ Andr","Another Truth","Nine Inch Nails - NINRemixes.com Official - 3407 - Another Version of the Truth, Another Truth, by DJ Andr.mp3","219","8","4.9","Y","0.181481","0.037037","1212203915",,"0","dark, instrumental, surreal","surreal, instrumental, dark",
"3408","Official Remix","Letting You","Knqulear Shift","Letting You Self Destruct","Nine Inch Nails - NINRemixes.com Official - 3408 - Letting You, Letting You Self Destruct, by Knqulear Shift.mp3","621","6","6.2","Y","0.06","0.00967742","1212204054",,"0",NULL,NULL,"Looking thru some older stuff I came across some midi files of Mr.Self Destruct. Loaded em up into Logic and did a bit of work by switching the midi files to new tracks then assigning them each to Absynth and drum machines trying to find the right sound for the mix. Then speed the tempo down, added Trent screaming the Letting You vocals, added a few small electro drum loops, some live drum loops, and some extra synth.
Thought it would be a fun project, it was but it really was not an easy one, although it was good practice for future stuff.

Would like to work on project(s) with others, via over the net.
You can give me a shout, or leave a comment on a song I'll find it, I check comments and the shoutbox quite often.

K.S."
"3409","Official Remix","Survivalism","Digiwaste","Digital Apocalypse Mix","Nine Inch Nails - NINRemixes.com Official - 3409 - Survivalism, Digital Apocalypse Mix, by Digiwaste.mp3","252","9","5.8","S","0.2088","0.036","1212204091",,"0",NULL,NULL,"if you like what you hear, check us out at http://www.myspace.com/officialdigiwaste"
"3410","Official Remix","Ghosts","Achenar","10 Ghosts II - In Prospection","Nine Inch Nails - NINRemixes.com Official - 3410 - Ghosts, 10 Ghosts II - In Prospection, by Achenar.mp3","315","9","5.5","?","0.158654","0.0288462","1275576493",,"0",NULL,NULL,
"3411","Official Remix","Discipline","Digiwaste","Rivethead Mix","Nine Inch Nails - NINRemixes.com Official - 3411 - Discipline, Rivethead Mix, by Digiwaste.mp3","382","8","6","S","0.12938","0.0215633","1212287268",,"0",NULL,NULL,"If you like this remix. check us out at http://www.myspace.com/officialdigiwaste"
"3412","Official Remix","In This Twilight","Knqulear Shift","As This Twilight Falls","Nine Inch Nails - NINRemixes.com Official - 3412 - In This Twilight, As This Twilight Falls, by Knqulear Shift.mp3","228","8","5.2","Y","0.18326","0.0352423","1212287300",,"0",NULL,NULL,"I just kind of see it as, Trent and his piano out in the middle of nowhere (maybe South America) just letting it all out with the native sounds around him. Kind of a pre thought up idea, and just started sampling, and went for it.

Thanks for your comments and views.

Need help with files??? Not the right audio type for your software, or just want to convert....

http://media-convert.com/

Enjoy."
"2459","Official Remix","The Hand That Feeds","James Pickering",,"Nine Inch Nails - NINRemixes.com Official - 2459 - The Hand That Feeds remixed by James Pickering.mp3","173","7","5.8","?","0.202326","0.0348837","1231111816",,"0",NULL,NULL,
"3414","Official Remix","Discipline","BÃ©rces IstvÃ¡n","i0301 Remix","Nine Inch Nails - NINRemixes.com Official - 3414 - Discipline, i0301 Remix, by BÃ©rces IstvÃ¡n.mp3","294","4","5.8","?","0.0808362","0.0139373","1212287415",,"0","awesome","awesome",
"3415","Official Remix","Discipline","Chel_cee","Instrumental","Nine Inch Nails - NINRemixes.com Official - 3415 - Discipline, Instrumental, by Chel_cee.mp3","381","2","5.2","S","0.027957","0.00537634","1212346875",,"0",NULL,NULL,"Nothing special about this track, its just an instrumental."
"3416","Official Remix","Survivalism","Jason745","This Is A Bomb","Nine Inch Nails - NINRemixes.com Official - 3416 - Survivalism, This Is A Bomb, by Jason745.mp3","255","5","5","?","0.059761","0.0119522","1212346899",,"0",NULL,NULL,
"3417","Official Remix","Only","Pask Zero","Trent's Gonna Kill Me Mix","Nine Inch Nails - NINRemixes.com Official - 3417 - Only, Trent's Gonna Kill Me Mix, by Pask Zero.mp3","206","3","6","?","0.0588235","0.00980392","1212346906",,"0",NULL,NULL,
"3418","Official Remix","Me, I'm Not","Bluebottle","Tommy Johnson's Alive","Nine Inch Nails - NINRemixes.com Official - 3418 - Me, I'm Not, Tommy Johnson's Alive, by Bluebottle.mp3","212","6","5.8","?","0.140097","0.0241546","1212355988",,"0",NULL,NULL,"some of my earlier stuff... thanx to the two reviewers I've had.. but really thats pretty damn poor... come on people... take this site seriously..  I'm willing to bet theres some people that put A lot of effort into this site... and you people can even be bothered to review... comment.. review.. make a stand"
"3419","Official Remix","Me, I'm Not","Xander1062","Radio Narcotix","Nine Inch Nails - NINRemixes.com Official - 3419 - Me, I'm Not, Radio Narcotix, by Xander1062.mp3","173","4","5.2","?","0.121637","0.0233918","1212439469",,"0",NULL,NULL,
"3420","Official Remix","Vessel","DJ Ponos","Puppet Mashup","Nine Inch Nails - NINRemixes.com Official - 3420 - Vessel, Puppet Mashup, by DJ Ponos.mp3","199","3","5.7","?","0.0872449","0.0153061","1212439566",,"0","akira","akira",
"3421","Official Remix","Only","GrimTrigger","Halfway To Andromeda Mix","Nine Inch Nails - NINRemixes.com Official - 3421 - Only, Halfway To Andromeda Mix, by GrimTrigger.mp3","410","8","6.2","Y","0.121867","0.019656","1212597359",,"0",NULL,NULL,"Created over a few nights by starlight.  (Had to trim it down to meet the file size limit.  The original is well over 11 minutes.)"
"3422","Official Remix","Echoplex","Dean Kolody","Malapropism","Nine Inch Nails - NINRemixes.com Official - 3422 - Echoplex, Malapropism, by Dean Kolody.mp3","327","4","4.8","S","0.0590769","0.0123077","1212596973",,"0",NULL,NULL,
"3423","Official Remix","Head Down","Dean Kolody","Insubstantial","Nine Inch Nails - NINRemixes.com Official - 3423 - Head Down, Insubstantial, by Dean Kolody.mp3","341","10","4.7","S","0.113253","0.0240964","1212597332",,"0","Theday inspired?","Theday inspired?",
"3424","Official Remix","Survivalism","Shapermusic",,"Nine Inch Nails - NINRemixes.com Official - 3424 - Survivalism remixed by Shapermusic.mp3","240","7","6.3","?","0.188462","0.0299145","1212597334",,"0",NULL,NULL,
"3425","Official Remix","The Warning","Jagorama","Zero Hurt","Nine Inch Nails - NINRemixes.com Official - 3425 - The Warning, Zero Hurt, by Jagorama.mp3","378","9","5.7","S","0.137166","0.0240642","1212609515",,"0",NULL,NULL,"Zero Hurt ( Jagorama Mix )"
"3426","Official Remix","The Hand That Feeds","MFTM",,"Nine Inch Nails - NINRemixes.com Official - 3426 - The Hand That Feeds remixed by MFTM.mp3","176","4","6","?","0.137143","0.0228571","1212706822",,"0",NULL,NULL,
"3427","Official Remix","Letting You","Steveolectric","Code Hacking Junkie Fantasies","Nine Inch Nails - NINRemixes.com Official - 3427 - Letting You, Code Hacking Junkie Fantasies, by Steveolectric.mp3","596","22","6.1","Y","0.22201","0.0363951","1212726590",,"0",NULL,NULL,"www.steveolectric.com"
"3428","Official Remix","Only","Subfraction","Electro Clash Reinvision","Nine Inch Nails - NINRemixes.com Official - 3428 - Only, Electro Clash Reinvision, by Subfraction.mp3","248","4","5.1","?","0.0832653","0.0163265","1212707164",,"0","Electronic","Electronic",
"3429","Official Remix","Vessel","Achenar","Control, See.","Nine Inch Nails - NINRemixes.com Official - 3429 - Vessel, Control, See., by Achenar.mp3","228","6","5.1","?","0.134802","0.0264317","1212796418",,"0",NULL,NULL,
"3430","Official Remix","Capital G","Phrenzy","Short Mix","Nine Inch Nails - NINRemixes.com Official - 3430 - Capital G, Short Mix, by Phrenzy.mp3","202","4","5.4","Y","0.107463","0.0199005","1212796433",,"0",NULL,NULL,"Just a quick, short drum and bass remix of Capital G I banged out tonight after work.  I used Ableton Live 6 and various VSTs.  Visit me at http://www.djphrenzy.com"
"3431","Official Remix","Discipline","Steveolectric","Gentle v2","Nine Inch Nails - NINRemixes.com Official - 3431 - Discipline, Gentle v2, by Steveolectric.mp3","671","21","5.9","Y","0.190615","0.0323077","1212890046",,"0",NULL,NULL,"www.steveolectric.com"
"3432","Official Remix","Only","Unknown","Long Mix","Nine Inch Nails - NINRemixes.com Official - 3432 - Only, Long Mix, by Unknown.mp3","205","3","5.5","?","0.0804878","0.0146341","1212890073",,"0",NULL,NULL,
"3433","Official Remix","Discipline","BÃ©rces IstvÃ¡n","i0301 Remix 2","Nine Inch Nails - NINRemixes.com Official - 3433 - Discipline, i0301 Remix 2, by BÃ©rces IstvÃ¡n.mp3","308","4","5.6","?","0.0736842","0.0131579","1212890136",,"0",NULL,NULL,
"3434","Official Remix","Only","E.Q. Librium","Darker Trance Masochist Mix","Nine Inch Nails - NINRemixes.com Official - 3434 - Only, Darker Trance Masochist Mix, by E.Q. Librium.mp3","233","4","5.2","?","0.0892704","0.0171674","1226085410",,"0",NULL,NULL,"R-Squared Recordings
Come check me out on MySpace at www.myspace.com/eqlibrium
You can also find me at 
http://www.acidplanet.com/artist.asp?songs=318230&T=8652"
"3435","Official Remix","Echoplex","Anitserk","Fornication Interpretation","Nine Inch Nails - NINRemixes.com Official - 3435 - Echoplex, Fornication Interpretation, by Anitserk.mp3","496","11","5.6","S","0.125203","0.0223577","1212890326",,"0",NULL,NULL,"This is all hardware recordings of my Machinedrum and Andromeda, mixed with some mangled nin recordings, and a lot of  Melodyne on Trent's vocals. Cheers :-)"
"3436","Official Remix","999,999","Bluebottle","Wickedness Of The Powerful Man","Nine Inch Nails - NINRemixes.com Official - 3436 - 999,999, Wickedness Of The Powerful Man, by Bluebottle.mp3","649","10","5.4","?","0.0672897","0.0124611","1212890579",,"0",NULL,NULL,"drum and bass again"
"3437","Official Remix","In This Twilight","Chris Rose","Pulse Wave Mix","Nine Inch Nails - NINRemixes.com Official - 3437 - In This Twilight, Pulse Wave Mix, by Chris Rose.mp3","2027","97","7.6","Y","0.367131","0.0483068","1212990993",,"0","breakbeat, breaks","breaks, breakbeat",
"3438","Official Remix","Survivalism","Domingo Torres","Descramble Mix","Nine Inch Nails - NINRemixes.com Official - 3438 - Survivalism, Descramble Mix, by Domingo Torres.mp3","252","3","5.5","?","0.0657371","0.0119522","1212991050",,"0",NULL,NULL,
"3439","Official Remix","The Warning","Knqulear Shift","Alien Rehab","Nine Inch Nails - NINRemixes.com Official - 3439 - The Warning, Alien Rehab, by Knqulear Shift.mp3","263","7","5.3","Y","0.121839","0.0229885","1212991059",,"0",NULL,NULL,"IDEA: Live show, band plays, Trent starts singing....the rest is all an alien mystery.

The original is in surround 5.1, but this is only the stereo version.

Used tons of Live and Pre Made Samples, and again with vocal play.
Just always trying to make it different and outside the box. For me it's just normal to do things that way.

Thanks for your support and comments."
"3440","Official Remix","Lights in the Sky","Jared","Headphone Spiral Mix","Nine Inch Nails - NINRemixes.com Official - 3440 - Lights in the Sky, Headphone Spiral Mix, by Jared.mp3","354","8","6","?","0.137931","0.0229885","1213120688",,"0",NULL,NULL,"I just wanted to do a v2 of this song, maby take everything to the next level, as far as being headphone music, and reminding me of some of the stuff of the last half of the downward spiral"
"3441","Official Remix","The Great Destroyer","Tiax",,"Nine Inch Nails - NINRemixes.com Official - 3441 - The Great Destroyer remixed by Tiax.mp3","285","3","5.3","S","0.0569892","0.0107527","1213057635",,"0",NULL,NULL,
"3453","Official Remix","The Hand That Feeds","Expect Delays","Music Feeds Mix","Nine Inch Nails - NINRemixes.com Official - 3453 - The Hand That Feeds, Music Feeds Mix, by Expect Delays.mp3","154","5","5.6","?","0.18543","0.0331126","1231982490",,"0",NULL,NULL,"i enjoy remixing and had fun with this one. brap on......"
"3443","Official Remix","Lights in the Sky","Anastase Kyriakos",,"Nine Inch Nails - NINRemixes.com Official - 3443 - Lights in the Sky remixed by Anastase Kyriakos.mp3","876","49","6.2","?","0.338444","0.0545877","1213248241",,"0",NULL,NULL,"http://www.dbzero.net"
"3444","Official Remix","Demon Seed","Theday",,"Nine Inch Nails - NINRemixes.com Official - 3444 - Demon Seed remixed by Theday.mp3","471","9","5.7","S","0.108917","0.0191083","1213322590",,"0",NULL,NULL,"http://schmilar.blogspot.com"
"3445","Official Remix","Only","Anastase Kyriakos",,"Nine Inch Nails - NINRemixes.com Official - 3445 - Only remixed by Anastase Kyriakos.mp3","480","30","6","?","0.375783","0.0626305","1213933751",,"0",NULL,NULL,"http://www.dbzero.net"
"3446","Official Remix","Another Version of the Truth","_SomewhatDamaged_","Another Version of Me, I'm Not (Mashup)","Nine Inch Nails - NINRemixes.com Official - 3446 - Another Version of the Truth, Another Version of Me, I'm Not (Mashup), by _SomewhatDamaged_.mp3","411","19","5.3","S","0.24561","0.0463415","1213641464",,"0",NULL,NULL,"Another Version of the Truth meets Me, I'm Not meets Vessel
hope you enjoy it"
"3447","Official Remix","The Hand That Feeds","Flesh Eating Foundation",,"Nine Inch Nails - NINRemixes.com Official - 3447 - The Hand That Feeds remixed by Flesh Eating Foundation.mp3","202","2","6","?","0.0597015","0.00995025","1213641484",,"0",NULL,NULL,
"3448","Official Remix","Only","Unknown","Project Mix","Nine Inch Nails - NINRemixes.com Official - 3448 - Only, Project Mix, by Unknown.mp3","218","4","6","?","0.110092","0.0183486","1213933443",,"0",NULL,NULL,
"3449","Official Remix","Lights in the Sky","Frederik Olsen","Right Beside You","Nine Inch Nails - NINRemixes.com Official - 3449 - Lights in the Sky, Right Beside You, by Frederik Olsen.mp3","353","4","5.8","Y","0.0659091","0.0113636","1213933563",,"0",NULL,NULL,"Made completely in FL Studio 7. Apart from the original source files, the built-in plug-ins and samples, I used the awesome (and free) tb_tapeworm plug-in for the Mellotron sound."
"3450","Official Remix","Head Down","Lobotomy Baby","In Disgrace","Nine Inch Nails - NINRemixes.com Official - 3450 - Head Down, In Disgrace, by Lobotomy Baby.mp3","365","6","5.5","?","0.0921788","0.0167598","1214243855",,"0",NULL,NULL,
"3451","Official Remix","Discipline","Dave Diablo",,"Nine Inch Nails - NINRemixes.com Official - 3451 - Discipline remixed by Dave Diablo.mp3","292","5","5.7","Y","0.0805654","0.0141343","1214356036",,"0",NULL,NULL,"Its a bit rough round the edges but because of the wonders of Vista my program stopped working (three cheers for microsoft).
Luckily I had exported this version but was unable to go back into my program and tweak the parts I wasnt 100% happy with."
"3442","Official Remix","Only","Bluebottle","A Drug Coma Edit","Nine Inch Nails - NINRemixes.com Official - 3442 - Only, A Drug Coma Edit, by Bluebottle.mp3","233","8","6.2","?","0.188696","0.0304348","1231805821",,"0",NULL,NULL,"this is something I keep coming back to.. not this song.. remixing N.I.N don't know why there are very few pats on the head from either site.. its strange ..almost a lack of community when it comes to accessing something a little different.. anyway review if you download it's only polite"
"3452","Official Remix","Echoplex","Erasemoi","Microwave Mix (Updated)","Nine Inch Nails - NINRemixes.com Official - 3452 - Echoplex, Microwave Mix (Updated), by Erasemoi.mp3","952","32","6","Y","0.17382","0.02897","1215870687",,"0",NULL,NULL,"moderator: this track has been replaced with the remastered updated version."
"3454","Official Remix","Zero-Sum","Halo_D9","13th Hour v2.0","Nine Inch Nails - NINRemixes.com Official - 3454 - Zero-Sum, 13th Hour v2.0, by Halo_D9.mp3","226","4","5.7","N","0.101786","0.0178571","1214617136",,"0",NULL,NULL,"Version 2.0 of my ""13th Hour"" remix of Zero-Sum. My other one (V1.0) was submitted under my real name, ""Ryan"". This (Halo_D9) is my official remix.nin.com username. If you wish to clarify this, email me at the given email on the official account profile.

Anyways, again I must note that this mix uses samples from the video-game ""Persona 3"" by ATLUS.
Used were the tracks ""Aria of The Soul"", ""Battle Hymn of The Soul"", and ""Memories of The City"".

I personally own the game's soundtrack.
It came with the original game (not FES) itself.

Also used, were various quotes from the game's final boss Nyx Avatar. Which reflect on the given lyrics of Zero-Sum after each quote.

The overall meaning/plot of P3 is summed up here, within the lyrics of this Zero-Sum remix. Which is why I made this mixmash to begin with. To express the similarities between ZS and P3.

Anyways, to note the differences:

(Between v1.0 and v2.0)

Along with the Nyx Avatar quotes and added tune from the OST (Memories of The City), new beats were added in from Zero-Sum as well in a few new spots during the end. Along with the piano outro as well. Which again, appears at the end.

Enjoy! ^^"
"3455","Official Remix","Echoplex","Johnny.Ripper","Fading.Destruction","Nine Inch Nails - NINRemixes.com Official - 3455 - Echoplex, Fading.Destruction, by Johnny.Ripper.mp3","345","4","5.6","?","0.0666667","0.0119048","1214716350",,"0","destruction, fading","fading, destruction","the song is divided in 2 parts."
"3456","Official Remix","In This Twilight","Miki",,"Nine Inch Nails - NINRemixes.com Official - 3456 - In This Twilight remixed by Miki.mp3","239","5","5.8","?","0.123932","0.0213675","1214846674",,"0",NULL,NULL,"plzz listen to the whole thing and tell me what you think

p.s. just a simple reorginization of the song pretty much haha"
"3457","Official Remix","Zero-Sum","Lisid","The Greater Sum","Nine Inch Nails - NINRemixes.com Official - 3457 - Zero-Sum, The Greater Sum, by Lisid.mp3","301","11","6","S","0.219269","0.0365449","1214846704",,"0",NULL,NULL,
