"id","type","original","author","title","file","downloads","votes","rating","halosafe","score","score_norating","lastmodified","md5","featured","tags","fulltags","author_blurb"
"850","Unofficial Remix","March Of The Pigs","JRC","Fuck The March","Nine Inch Nails - NINRemixes.com Unofficial - 850 - March Of The Pigs, Fuck The March, by JRC (Unofficial Remix).mp3","225","2","5.3","?","0.050237","0.00947867","1239737448",,"0",NULL,NULL,
"934","Unofficial Remix","How To Destroy Angels - A Drowning","Dean Kolody","Baywatch Style","Nine Inch Nails - NINRemixes.com Unofficial - 934 - How To Destroy Angels - A Drowning, Baywatch Style, by Dean Kolody (Unofficial Remix).mp3","145","4","5.1","S","0.146763","0.028777","1283706935",,"0",NULL,NULL,"Sounds like an aborted ABBA session. Enjoy"
"852","Unofficial Remix","Mashup","2tom182","Echoes of a Discipline Beat","Nine Inch Nails - NINRemixes.com Unofficial - 852 - Mashup, Echoes of a Discipline Beat, by 2tom182 (Unofficial Remix).mp3","420","15","6.1","S","0.219952","0.0360577","1240117193",,"0",NULL,NULL,"Took about 10 NIN songs, chopped bits and pieces out and came out with this hope you enjoy!"
"853","Unofficial Remix","The Perfect Drug","Chris Rose","Binary Audio Mix","Nine Inch Nails - NINRemixes.com Unofficial - 853 - The Perfect Drug, Binary Audio Mix, by Chris Rose (Unofficial Remix).mp3","6576","420","8.6","Y","0.538983","0.0626724","1240201813",,"0","Breakbeat, breaks","breaks, Breakbeat","Remixed in Cubase4
This track was remixed using the multi-tracks from the ""Rock Band"" release.
http://thepiratebay.org/torrent/4342061/

"
"854","Fan Inspired Song","Fan Inspired Song","Riot Act","Rainy Day","Nine Inch Nails - NINRemixes.com Unofficial - 854 - Rainy Day by Riot Act (Fan Inspired Song).mp3","353","19","6.1","Y","0.278857","0.0457143","1240339223",,"0",NULL,NULL,"I want to let you guys listen to what I've been up to lately... I've been getting away from remixing.  

That having been said, I really appreciate your reviews and comments and I want to keep submitting material if only just for that valuable critique.

I hope you enjoy this, let me know what you think :)

Take care and thanks ninremixes for the hosting!"
"855","Unofficial Remix","Love Is Not Enough","Chris Rose","Binary Audio Mix","Nine Inch Nails - NINRemixes.com Unofficial - 855 - Love Is Not Enough, Binary Audio Mix, by Chris Rose (Unofficial Remix).mp3","5682","351","8.5","Y","0.524487","0.0617044","1240344094",,"0","deanbirchum","deanbirchum","This mix is a collaboration between myself and Janne Jarvis from the band ""Hate Gallery"".
(Many thanks to Janne for his awesome skills on bass & guitar.)
Remixed in Cubase 4
http://www.myspace.com/hategallery
Check out my other nin mixes here:
http://remix.nin.com/member/Binary%20Audio

"
"856","Fan Inspired Song","Fan Inspired Song","H","Mutation Prophecy","Nine Inch Nails - NINRemixes.com Unofficial - 856 - Mutation Prophecy by H (Fan Inspired Song).mp3","140","6","6.1","Y","0.221014","0.0362319","1240510168",,"0","H prelude to war","H prelude to war","another demo session to pratice my skills, im like lvl 11 with blademaster by now"
"857","Fan Inspired Song","Fan Inspired Song","H","You Will Follow","Nine Inch Nails - NINRemixes.com Unofficial - 857 - You Will Follow by H (Fan Inspired Song).mp3","155","4","5.5","Y","0.142857","0.025974","1240614499",,"0","H official","H official","another session focused on keys drums and some experimental resonance distortion 

H"
"858","Unofficial Remix","The Perfect Drug","JRC","Warm","Nine Inch Nails - NINRemixes.com Unofficial - 858 - The Perfect Drug, Warm, by JRC (Unofficial Remix).mp3","304","3","5.5","?","0.0546358","0.00993378","1240929777",,"0",NULL,NULL,
"859","Fan Inspired Song","Fan Inspired Song","H","Infiltrator (Grey Mix)","Nine Inch Nails - NINRemixes.com Unofficial - 859 - Infiltrator (Grey Mix) by H (Fan Inspired Song).mp3","169","7","5.9","?","0.215854","0.0365854","1241211416",,"0","H essential","H essential","Infiltrator

When they come up fast
I drop that clip
Can you rock it like that
Do you flick your wrist
When you tip your hat
Can you rock it like that?
Do you make them pay
If they raise the stakes?
Do you leave them low
Do you make them wait
Before you wreak havoc

You can't stand against me
I am professionally
Trained and equiped
To deal with you quick
There will be prices to pay
If you make a mistake
If you give me that chance
I will have it

You build a mountain
I'll erase it
I've got the time
I've got the Patience
If you leave an opening
I will take it

I hope you thought
Long and hard
Before you pushed it this far
Because I won't stop when you see
Where we are
There will be prices to pay
If you make a mistake
If you give me that chance
I will have it
There will be prices to pay
If you make a mistake
If you give me that chance
I will have it

You build a mountain
I'll erase it
I've got the time
I've got the Patience
If you leave an opening
I will take it"
"860","Unofficial Remix","Pinion","Redearth","A Broken Machine","Nine Inch Nails - NINRemixes.com Unofficial - 860 - Pinion, A Broken Machine, by Redearth (Unofficial Remix).mp3","247","4","5.5","S","0.0493274","0.00896861","1241982148",,"0",NULL,NULL,
"862","Fan Inspired Song","Fan Inspired Song","Killing Vanity","Dubfuck","Nine Inch Nails - NINRemixes.com Unofficial - 861 - Dubfuck by Killing Vanity (Fan Inspired Song).mp3","795","31","4.9","?","0.192278","0.0392405","1242531187",,"0","Swearing Is Cool, Wicked Industrial, spooky","Wicked Industrial, Swearing Is Cool, spooky","vocals: phil holmes music: luke thouin"
"861","Fan Inspired Song","Fan Inspired Song","Vilim","Industrophunk","Nine Inch Nails - NINRemixes.com Unofficial - 861 - Industrophunk by Vilim (Fan Inspired Song).mp3","355","5","6.1","Y","0.0859155","0.0140845","1242587390",,"0",NULL,NULL,"Rather short song inspired by NiN and some other industrial and metal artists. Used samples from looperman.com"
"863","Unofficial Remix","Somewhat Damaged","Redearth","Damaged","Nine Inch Nails - NINRemixes.com Unofficial - 863 - Somewhat Damaged, Damaged, by Redearth (Unofficial Remix).mp3","371","5","5.8","Y","0.0660969","0.011396","1242694635",,"0",NULL,NULL,
"864","Unofficial Remix","The Day The World Went Away","Darrell","War Distortion and Vanilla Mash-up","Nine Inch Nails - NINRemixes.com Unofficial - 864 - The Day The World Went Away, War Distortion and Vanilla Mash-up, by Darrell (Unofficial Remix).mp3","983","14","6.2","?","0.0899482","0.0145078","1242923087",,"0",NULL,NULL,"A mashup of the original song and the war distortion edit by Raven the Sky Kid to create one badass song"
"866","Unofficial Remix","Down In It","Cat The Marauder","Dig Down In It","Nine Inch Nails - NINRemixes.com Unofficial - 866 - Down In It, Dig Down In It, by Cat The Marauder (Unofficial Remix).mp3","251","3","4.7","?","0.060515","0.0128755","1243638894",,"0",NULL,NULL,"A mashup of Skinny Puppy's ""Dig It"" and NIN's song which ever-so-lovingly ripped it off, ""Down In It"" :)
My second remixing attempt, I think it sounds halfway decent. Hopefully you'll enjoy! :)

Made with TrakAxPC."
"867","Fan Inspired Song","Fan Inspired Song","H","Over Green Hills","Nine Inch Nails - NINRemixes.com Unofficial - 867 - Over Green Hills by H (Fan Inspired Song).mp3","120","4","6","Y","0.101695","0.0169492","1243918481",,"0",NULL,NULL,"Over Green Hills

Over green hills I am far and away
Daylight is breaking the ridge in the rain
Over green hills I am finding my place
The Sun on my tongue I am inhaling the rays

The sky is grey at night
To keep out the sunlight
I shut my eyes
And I feed myself lies
If they knew
Like I do
They couldn't handle it
They'd throw their head on the floor
And then dismantle it

Over green hills I am far and away
Daylight is breaking the ridge in the rain
Over green hills I am finding my place
The Sun on my tongue I am inhaling the rays

If they knew like I knew
They would shut out the light
They would run for their lives
Into the twilight"
"868","Fan Inspired Song","Fan Inspired Song","H","Land And","Nine Inch Nails - NINRemixes.com Unofficial - 868 - Land And by H (Fan Inspired Song).mp3","357","3","4.2","Y","0.035493","0.0084507","1244735465",,"0",NULL,NULL,"Land And

Im still trying to land
And
And put my face in my sand
And
I stand up
and
I raise my hands up
To the sun
And
I just jam
Mother f  kers yeah
I just jam
Yeah



another session, I'm almost sick of posting to this site u nubs keep ratinf .5 stars and shit to make your own dumbass songs look better, we all are fail here just so you know Im rarely impressed. I do this because I am on drugs and I have to

your enemy,
H"
"869","Unofficial Remix","Jane's Addiction - Whores","TweakerRay",,"Nine Inch Nails - NINRemixes.com Unofficial - 869 - Jane's Addiction - Whores remixed by TweakerRay (Unofficial Remix).mp3","644","29","6.4","S","0.283994","0.044374","1274819399",,"0",NULL,NULL,"This is a remix with the source files from remix.nin.com. I only used the vocals... all other is new composed and remixed with cubase5.
"
"870","Unofficial Remix","Piggy","Josh Campbell","I Am Nothing","Nine Inch Nails - NINRemixes.com Unofficial - 870 - Piggy, I Am Nothing, by Josh Campbell (Unofficial Remix).mp3","461","16","6.2","Y","0.227002","0.0366133","1245506506",,"0","hardcore badasses","hardcore badasses","Its been awhile since i remixed anything, i had been working on this one for a while couldnt find anything i liked, but i am pretty happy about the way this one turned out.....Let me know what u think...Please and Thanks


Check out other music by me...http://www.myspace.com/shitmouth09"
"872","Unofficial Remix","The Day the World Went Away","CW","Aftermath III","Nine Inch Nails - NINRemixes.com Unofficial - 872 - The Day the World Went Away, Aftermath III, by CW (Unofficial Remix).mp3","415","3","6.8","S","0.0493947","0.00726392","1245811035",,"0",NULL,NULL,"Added a beat to ""The Day the World Went Away""

Enjoy!"
"873","Fan Inspired Song","Fan Inspired Song","H","Dissertation","Nine Inch Nails - NINRemixes.com Unofficial - 873 - Dissertation by H (Fan Inspired Song).mp3","203","12","5.8","Y","0.342857","0.0591133","1245874728",,"0","badass H","badass H","Dissertation

By this point
You act like I've got something
To prove
But you're on commercial grooves
And I'm sitting comfortable In my living room

This is my nine year dissertation
It isn't for the nation

This started in a basement
I'm still wondering where the days of my life went
Where with my time I might have been
But I know deep down within that this is where I belong
This music and This emotion
This sound
These explosions and
This power
Is what I was meant for"
"878","Fan Inspired Song","Fan Inspired Song","Wrath","Time Bomb","Nine Inch Nails - NINRemixes.com Unofficial - 878 - Time Bomb by Wrath (Fan Inspired Song).mp3","130","4","5.5","Y","0.169231","0.0307692","1246332496",,"0",NULL,NULL,
"879","Fan Inspired Song","Fan Inspired Song","Gary Lester","Introduce Myself","Nine Inch Nails - NINRemixes.com Unofficial - 879 - Introduce Myself by Gary Lester (Fan Inspired Song).mp3","167","8","5.7","Y","0.273054","0.0479042","1247861368",,"0",NULL,NULL,"Introduce Myself by Gary Lester
A little bit of ""The Hand that Feeds"", ""Only"" and ""Good Times"".
Thanks TR! Thanks www.ninremixes.com!"
"880","Cover","Hurt","Miriam KChari",,"Nine Inch Nails - NINRemixes.com Unofficial - 880 - Hurt covered by Miriam KChari (Cover).mp3","228","5","5.2","?","0.0958525","0.0184332","1248144751",,"0",NULL,NULL,"Our band, KChari, has always loved this song and wanted to do our own version.  Let us know what you think! Check out www.kchari.com and www.youtube.com/kchariandlarrytv for the music video!"
"881","Fan Inspired Song","Fan Inspired Song","DUBious","Funny Games","Nine Inch Nails - NINRemixes.com Unofficial - 881 - Funny Games by DUBious (Fan Inspired Song).mp3","267","13","6","?","0.272727","0.0454545","1248208208",,"0",NULL,NULL,"not our best but it will do for now.
myspace.com/dubiousofficial

Phil H: Vocals and Lyrics

Luke T: Music and Mixing"
"882","Fan Inspired Song","Fan Inspired Song","Craig Wheeler","Overcome by Rage","Nine Inch Nails - NINRemixes.com Unofficial - 882 - Overcome by Rage by Craig Wheeler (Fan Inspired Song).mp3","114","3","5.3","Y","0.140708","0.0265487","1249346660",,"0","INDUSTRIAL, NIN, REMIX","REMIX, NIN, INDUSTRIAL, ALTERNATIVE","I created this song using FL Studio. Everything is  original and no samples were used."
"890","Unofficial Remix","Closer","Leigh Brooks","Close Enough","Nine Inch Nails - NINRemixes.com Unofficial - 890 - Closer, Close Enough, by Leigh Brooks (Unofficial Remix).mp3","375","8","5.8","N","0.126431","0.0217984","1250721976",,"0","still sic","still sic","I wanted to play Closer on my birthday so created this quick mash up, prob not to your tastes but hey ho!"
"892","Fan Inspired Song","Fan Inspired Song","Gary Lester","I'm Your Danger","Nine Inch Nails - NINRemixes.com Unofficial - 892 - I'm Your Danger by Gary Lester (Fan Inspired Song).mp3","151","11","6.4","N","0.381457","0.0596026","1251336993",,"0",NULL,NULL,"I'm Your Danger by Gary Lester
"
"893","Unofficial Remix","Mashup","For Isaac","So Sad","Nine Inch Nails - NINRemixes.com Unofficial - 893 - Mashup, So Sad, by For Isaac (Unofficial Remix).mp3","322","3","5.5","?","0.0514019","0.00934579","1251337018",,"0",NULL,NULL,"Isaac wanted me to put something on this website, so I made some music using the NIN CD.  I added keyboard and voice to the samples."
"894","Cover","Help Me I Am in Hell","Patrick","Camp 22 Remix","Nine Inch Nails - NINRemixes.com Unofficial - 894 - Help Me I Am in Hell, Camp 22 Remix, by Patrick (Cover).mp3","252","5","6","Y","0.0722892","0.0120482","1251732093",,"0",NULL,NULL,"One day I read about the horrible atrocities occurring in North Korea.  There are several labor camps in the country, but the worst is Camp 22."
"895","Cover","Help Me I Am In Hell","TweakerRay","Still In Hell","Nine Inch Nails - NINRemixes.com Unofficial - 895 - Help Me I Am In Hell, Still In Hell, by TweakerRay (Cover).mp3","889","28","6.1","?","0.186312","0.030543","1251939776",,"0",NULL,NULL,"All Instruments performed by TweakerRay.
Original Version by Nine Inch Nails."
"896","Unofficial Remix","Help Me I Am In Hell","TweakerRay","TDS Hell","Nine Inch Nails - NINRemixes.com Unofficial - 896 - Help Me I Am In Hell, TDS Hell, by TweakerRay (Unofficial Remix).mp3","491","18","6.1","?","0.206342","0.0338266","1251939728",,"0",NULL,NULL,"All Instruments performed by TweakerRay. Based on the song ""Help me I am in hell"". This Version was inspired by NIN's album ""TDS"". Enjoy

TweakerRay"
"898","Fan Inspired Song","Fan Inspired Song","Gary Lester","Hyper Vision","Nine Inch Nails - NINRemixes.com Unofficial - 898 - Hyper Vision by Gary Lester (Fan Inspired Song).mp3","215","17","5.7","Y","0.371163","0.0651163","1252186483",,"0",NULL,NULL,"Hyper Vision by Gary Lester"
"899","Fan Inspired Song","Fan Inspired Song","Riot Act","Out to Lunch","Nine Inch Nails - NINRemixes.com Unofficial - 899 - Out to Lunch by Riot Act (Fan Inspired Song).mp3","170","8","5.7","N","0.238922","0.0419162","1252364013",,"0",NULL,NULL,"Obligatory GB quote song, just having fun in FLStudio here -- nice background noise :)"
"900","Unofficial Remix","The Frail","Eyeball8",,"Nine Inch Nails - NINRemixes.com Unofficial - 900 - The Frail remixed by Eyeball8 (Unofficial Remix).mp3","267","7","6.3","N","0.165789","0.0263158","1252961205",,"0",NULL,NULL,
"901","Unofficial Remix","Hurt","Griffith","Jules Winnfield Is Hurt","Nine Inch Nails - NINRemixes.com Unofficial - 901 - Hurt, Jules Winnfield Is Hurt, by Griffith (Unofficial Remix).mp3","344","10","5.9","N","0.173021","0.0293255","1253982750",,"0",NULL,NULL,"""Pulp Fiction"" & 'Hurt' need I say more?"
"902","Fan Inspired Song","Fan Inspired Song","CW","Dream of Dark and Troubling Things","Nine Inch Nails - NINRemixes.com Unofficial - 902 - Dream of Dark and Troubling Things by CW (Fan Inspired Song).mp3","233","5","5.5","Y","0.0956522","0.0173913","1256671690",,"0",NULL,NULL,"Does music live inside me? Should I continue or stop now?"
"903","Unofficial Remix","Audio Poetry","5484750UND5","Asshole","Nine Inch Nails - NINRemixes.com Unofficial - 903 - Audio Poetry, Asshole, by 5484750UND5 (Unofficial Remix).mp3","147","4","5.5","?","0.14966","0.0272109","1256671621",,"0",NULL,NULL,"Maded with PSP rhythm, Korg kaossilator, Korg MS-20 legacy edition and Korg TR.

more music at:

www.myspace.com/saba7sounds"
"904","Unofficial Remix","Mashup","Gary Lester","Head Down in the Perfect Drug","Nine Inch Nails - NINRemixes.com Unofficial - 904 - Mashup, Head Down in the Perfect Drug, by Gary Lester (Unofficial Remix).mp3","383","13","6","?","0.193548","0.0322581","1256928561",,"0","u have a great ear","u have a great ear","Head Down In The Perfect Drug, by Gary Lester

Thanks to TweakerRay for letting me use portions of his original remix The Perfect Drug, Green Dream Remix in this mash-up.
Thanks NIN and TR!
Thanks www.ninremixes.com!"
"905","Unofficial Remix","Wish","DJ Killah","Version 3","Nine Inch Nails - NINRemixes.com Unofficial - 905 - Wish, Version 3, by DJ Killah (Unofficial Remix).mp3","485","9","6.1","Y","0.117559","0.0192719","1256928573",,"0",NULL,NULL,"I put overlapped mix between Broken to Fixed versions."
"906","Fan Inspired Song","Fan Inspired Song","Armand Garcia","Stabbed in the Face","Nine Inch Nails - NINRemixes.com Unofficial - 906 - Stabbed in the Face by Armand Garcia (Fan Inspired Song).mp3","131","4","5.5","Y","0.169231","0.0307692","1258141871",,"0",NULL,NULL,"WARNING: YOU MIGHT WANT TO TURN THIS DOWN.THIS CAN HURT YOUR EARS.

Genre:Noise

Made with Audacity.
"
"907","Unofficial Remix","Help Me I Am In Hell","Estrella","Simple Mix","Nine Inch Nails - NINRemixes.com Unofficial - 907 - Help Me I Am In Hell, Simple Mix, by Estrella (Unofficial Remix).mp3","259","5","6","?","0.0948617","0.0158103","1258490240",,"0",NULL,NULL,
"908","Fan Inspired Song","Fan Inspired Song","Covered in Spiders (Nathan Birchfield)","Friday the 13th","Nine Inch Nails - NINRemixes.com Unofficial - 908 - Friday the 13th by Covered in Spiders (Nathan Birchfield) (Fan Inspired Song).mp3","240","14","5.9","?","0.344167","0.0583333","1258490255",,"0",NULL,NULL,"A song I wrote about the Friday the 13th movies, the first official release under my bands new name Covered in Spiders (we used to be Mutagen). This is just something I threw together in 2 days.  We should have a new EP very soon.
  
www.myspace.com/coveredinspiders

Nathan"
"909","Fan Inspired Song","Fan Inspired Song","Lobotomy Baby","Balanced View Act II S.3","Nine Inch Nails - NINRemixes.com Unofficial - 909 - Balanced View Act II S.3 by Lobotomy Baby (Fan Inspired Song).mp3","157","7","5.7","?","0.260784","0.0457516","1259010276",,"0",NULL,NULL,"wow..it's been a while since i posted in here..came in here to download multitracks and thought why not post something i did recently..hope you enjoy

"
"910","Fan Inspired Song","Fan Inspired Song","Gary Lester","Sky","Nine Inch Nails - NINRemixes.com Unofficial - 910 - Sky by Gary Lester (Fan Inspired Song).mp3","157","9","5.6","Y","0.251282","0.0448718","1259694232",,"0",NULL,NULL,"Sky by Gary Lester
Thanks TR!
Thanks www.ninremixes.com!"
"912","Unofficial Remix","The Mark Has Been Made","Varick S.","The Mark Has Been Slain","Nine Inch Nails - NINRemixes.com Unofficial - 912 - The Mark Has Been Made, The Mark Has Been Slain, by Varick S. (Unofficial Remix).mp3","233","7","5.6","S","0.125","0.0223214","1260655554",,"0",NULL,NULL,"This is a re-mix of ""The Mark Has Been Made"", a shorter, quieter version of the original. 

Any questions or comments can be directed here:

www.myspace.com/inaxul"
"914","Fan Inspired Song","Fan Inspired Song","Nathan Birchfield","Covered in Spiders","Nine Inch Nails - NINRemixes.com Unofficial - 914 - Covered in Spiders by Nathan Birchfield (Fan Inspired Song).mp3","181","13","5.6","?","0.375419","0.0670391","1261245797",,"0",NULL,NULL,"This is a creepy song I wrote, we took our name from the song because it sounded cool.  We will re-record a better version for our ep soon.  The Guitars, Bass & Drums were all recorded live.  This is just to pass around in the meantime, lots more stuff in the future.

Nathan

www.myspace.com/coveredinspiders
www.vampirefreaks.com/coveredinspiders"
"915","Unofficial Remix","Wish","Seasonsinthesky","Pigs Mix","Nine Inch Nails - NINRemixes.com Unofficial - 915 - Wish, Pigs Mix, by Seasonsinthesky (Unofficial Remix).mp3","309","4","5.5","S","0.0544554","0.00990099","1262027613",,"0",NULL,NULL,"thankful to Rockband for this one (but not much else)."
"916","Unofficial Remix","The Frail","CRK","Toughest Skin","Nine Inch Nails - NINRemixes.com Unofficial - 916 - The Frail, Toughest Skin, by CRK (Unofficial Remix).mp3","499","13","5.9","Y","0.155263","0.0263158","1262082865",,"0",NULL,NULL,"Remixed, reinterpreted, reinvented. Please leave comments and rating if you like! much appreciated! Hope you enjoy!"
"917","Cover","You Know What You Are","Dave Perry","Fear of Water Cover","Nine Inch Nails - NINRemixes.com Unofficial - 917 - You Know What You Are, Fear of Water Cover, by Dave Perry (Cover).mp3","183","6","6.1","?","0.20221","0.0331492","1262739242",,"0",NULL,NULL,"This is one of my favorite NIN songs so I decided to do it.

http://www.myspace.com/thefearofwater"
"918","Unofficial Remix","Mashup","Sabicu","Isn't That What You Wanted","Nine Inch Nails - NINRemixes.com Unofficial - 918 - Mashup, Isn't That What You Wanted, by Sabicu (Unofficial Remix).mp3","118","3","4.7","S","0.119492","0.0254237","1263162294",,"0",NULL,NULL,"Mashup of The big come down / The day the world went away"
"919","Fan Inspired Song","Fan Inspired Song","Orlando","Productor","Nine Inch Nails - NINRemixes.com Unofficial - 919 - Productor by Orlando (Fan Inspired Song).mp3","108","4","5.7","Y","0.215094","0.0377358","1263162319",,"0",NULL,NULL,"http://www.soundclick.com/djllamasmx"
"920","Unofficial Remix","Last","TweakerRay",,"Nine Inch Nails - NINRemixes.com Unofficial - 920 - Last remixed by TweakerRay (Unofficial Remix).mp3","401","14","6.4","S","0.226835","0.035443","1264099095",,"0",NULL,NULL,"Made with the Rockbandfiles. I mostly used Trents vocals, some of the guitar parts. Everything else is new composed and produced with Cubase5. Check out all my other remixes here, just search for TweakerRay, if you like this please rate it !

Check out http://www.tweakerray.de for more stuff

Cheers TweakerRay"
"922","Fan Inspired Song","Fan Inspired Song","Impact Carrier","Crusader","Nine Inch Nails - NINRemixes.com Unofficial - 922 - Crusader by Impact Carrier (Fan Inspired Song).mp3","208","5","5.9","Y","0.141827","0.0240385","1266005676",,"0","modern warriors","modern warriors","Its been a long time since Impact Carrier has even done anything on this site, sooooo i am posting up one of our original songs that will be on an upcoming demo CD released by us. Visit myspace.com/impactcarrier if you are interested to learn more."
"923","Unofficial Remix","The Frail","Martyface",,"Nine Inch Nails - NINRemixes.com Unofficial - 923 - The Frail remixed by Martyface (Unofficial Remix).mp3","230","10","6.1","Y","0.239738","0.0393013","1266177079",,"0","Drums, Martyface, The Frail","The Frail, Martyface, Drums","The drums in this song were made by me using reason 4.0. I thought this sound has an intensity that drums would better amplify. Hope you enjoy my remix!"
"924","Fan Inspired Song","Fan Inspired Song","Daniel","Kill my Brain","Nine Inch Nails - NINRemixes.com Unofficial - 924 - Kill my Brain by Daniel (Fan Inspired Song).mp3","108","3","6","Y","0.169811","0.0283019","1266264071",,"0",NULL,NULL,"An Industrial song I made with Sony ACID."
"938","Fan Inspired Song","Fan Inspired Song","Gary Lester","Look What Happened To You","Nine Inch Nails - NINRemixes.com Unofficial - 938 - Look What Happened To You by Gary Lester (Fan Inspired Song).mp3","183","17","6.3","Y","0.447541","0.0710383","1271354345",,"0",NULL,NULL,"Look What Happened To You by Gary Lester, Matt Bronleewe and Rebecca St James featuring the world's best vocalist Trent Reznor.
Thanks TR!
Thanks www.ninremixes.com!
Kind of imagine this as asking people to look at themselves and remain tolerant of others."
"927","Unofficial Remix","Saul Williams - Banged And Blown Through","Squee","Conductor","Nine Inch Nails - NINRemixes.com Unofficial - 927 - Saul Williams - Banged And Blown Through, Conductor, by Squee (Unofficial Remix).mp3","231","9","5.7","?","0.230045","0.0403587","1274819571",,"0",NULL,NULL,"It was so fun doing this remix, I used only the string part annd vocal melody in this song. I left the structure alone, apart from the middle where i lengthened it. 
Any comments will be greatly received.
- Squee"
"877","Fan Inspired Song","Fan Inspired Song","Project Deviation","The Confused Man","Nine Inch Nails - NINRemixes.com Unofficial - 877 - The Confused Man by Project Deviation (Fan Inspired Song).mp3","350","21","7.2","Y","0.414986","0.0576369","1286373290",,"0",NULL,NULL,"October 2010

Created in GarageBand with a Korg X50 and an old, old Yamaha midi controller.

Project Deviation is Nixon Cutz, Daniel Jennings and Riot Act."
"929","Unofficial Remix","Mr Self Destruct","DJ Killah","Version","Nine Inch Nails - NINRemixes.com Unofficial - 929 - Mr Self Destruct, Version, by DJ Killah (Unofficial Remix).mp3","516","4","5.3","?","0.0413255","0.00779727","1266863699",,"0",NULL,NULL,"I put mixed together between original to remix versions."
"930","Unofficial Remix","Happiness In Slavery","DJ Killah","Version","Nine Inch Nails - NINRemixes.com Unofficial - 930 - Happiness In Slavery, Version, by DJ Killah (Unofficial Remix).mp3","219","4","5.6","?","0.108738","0.0194175","1267289635",,"0",NULL,NULL,"I did so long. It was between overlapping mix like Broken to Fixed versions and a solo part from Screaming Slave."
"931","Fan Inspired Song","Fan Inspired Song","Daniel","Getting Closer","Nine Inch Nails - NINRemixes.com Unofficial - 931 - Getting Closer by Daniel (Fan Inspired Song).mp3","157","3","5.5","Y","0.107143","0.0194805","1267289644",,"0",NULL,NULL,"Made with a Yamaha PSRE413-K (No editing was involved) This is actually my first time using a Synth so don't expect it to be amazing."
"932","Fan Inspired Song","Fan Inspired Song","Riot Act","Old Years, New Feelings","Nine Inch Nails - NINRemixes.com Unofficial - 932 - Old Years, New Feelings by Riot Act (Fan Inspired Song).mp3","257","10","5.5","Y","0.214844","0.0390625","1267554953",,"0",NULL,NULL,"Just a blurb of a song really, but it's really good vocal practice for me, I'm starting to find my niche I think.  Thanks for listening!"
"467","Fan Inspired Song","Fan Inspired Song","LobotomyBaby","Aurelia","Nine Inch Nails - NINRemixes.com Unofficial - 467 - Aurelia by LobotomyBaby (Fan Inspired Song).mp3","142","11","5.1","?","0.359155","0.0704225","1281362050",,"0",NULL,NULL,"haven't stopped by here in a while.
thought i'd stop by and upload one of my most recent songs.
hope you guys like"
"875","Fan Inspired Song","Fan Inspired Song","Gary Lester","My LIfe","Nine Inch Nails - NINRemixes.com Unofficial - 875 - My LIfe by Gary Lester (Fan Inspired Song).mp3","120","11","6.1","Y","0.406667","0.0666667","1286159540",,"0",NULL,NULL,"My Life by Gary Lester
Thanks TR!
Thanks www.ninremixes.com!
"
"876","Fan Inspired Song","Fan Inspired Song","Overdub Media","Care Too Much","Nine Inch Nails - NINRemixes.com Unofficial - 876 - Care Too Much by Overdub Media (Fan Inspired Song).mp3","98","4","6.3","?","0.257143","0.0408163","1286159647",,"0",NULL,NULL,"Written, performed, mixed, and recorded by Luke Thouin. 9/30/10-10/2/10"
"865","Fan Inspired Song","Fan Inspired Song","Overdub Media","The Perfect Serial Killer","Nine Inch Nails - NINRemixes.com Unofficial - 865 - The Perfect Serial Killer by Overdub Media (Fan Inspired Song).mp3","97","5","5.8","?","0.246809","0.0425532","1285437147",,"0",NULL,NULL,
"871","Unofficial Remix","The Social Network - On We March","Dean Kolody","Condescending Mix","Nine Inch Nails - NINRemixes.com Unofficial - 871 - The Social Network - On We March, Condescending Mix, by Dean Kolody (Unofficial Remix).mp3","211","5","6.1","S","0.145933","0.0239234","1285727293",,"0",NULL,NULL,"Slow build til the bass goes BOOM"
"874","Fan Inspired Song","Fan Inspired Song","Gary Lester","If I Can","Nine Inch Nails - NINRemixes.com Unofficial - 874 - If I Can by Gary Lester (Fan Inspired Song).mp3","153","8","3.4","Y","0.0666667","0.0196078","1285814318",,"0",NULL,NULL,"If I Can by Gary Lester
Thanks www.ninremixes.com!"
"939","Fan Inspired Song","Fan Inspired Song","Gary Lester","Go Halfway Thru","Nine Inch Nails - NINRemixes.com Unofficial - 939 - Go Halfway Thru by Gary Lester (Fan Inspired Song).mp3","102","11","4.8","Y","0.237624","0.049505","1272921796",,"0",NULL,NULL,"Go Halfway Thru By Gary Lester, Phillip, Craig, Dean
Featuring vocals by Trent Reznor.
Thanks TR!
Thanks www.ninremixes.com!
"
"940","Fan Inspired Song","Fan Inspired Song","Gary Lester","Will Remember Won't Forget","Nine Inch Nails - NINRemixes.com Unofficial - 940 - Will Remember Won't Forget by Gary Lester (Fan Inspired Song).mp3","194","18","6.1","Y","0.440206","0.0721649","1272997031",,"0",NULL,NULL,"More of our rocksTaR going sic on vocals.
Will Remember Won't Forget by Gary Lester
Thanks!"
